city,city_population,n_watersheds,n_other_cities,dependent_city_pop,watershed_area_sqkm,storage_BCM,yield_BCM,irr_cons_BCM,n_climate_zones,n_transfers_in,n_transfers_out,n_transfers_within,n_hydro_plants,n_thermal_plants,hydro_gen_MWh,thermal_gen_MWh,thermal_cons_BCM,thermal_with_BCM,n_utilities,n_ba,n_crop_classes,cropland_fraction,cropland_runoff_percent,developed_fraction,developed_runoff_percent,n_economic_sectors,max_withdr_dist_km,avg_withdr_dis_km,n_treatment_plants,watershed_pop,pop_cons_m3sec,waste_percent_historical,waste_percent_driest_month
San Francisco | CA,883305,5,2,1913424,4510.913022328109,11.198931933192,0.36061576818377433,0.008155310910990768,4,NA,NA,NA,6,1,1885119.1199999999,40645.91,8.327902e-5,1.3248935e-4,1,1,3,3.030084073178861e-5,5.5197051413194584e-8,0.024548342660553665,0.03226715711297888,12,174.13376398359136,67.9060447755355,0,53785.458274486125,0.12450365452294597,0,0
Charlotte | NC,872498,1,4,1084577,4875.177484826625,3.292936569228,0.07212315363675487,0.017340911150550992,3,NA,NA,NA,6,3,546288.01,23312995.5,0.02265567885,3.46631507864,1,1,8,0.045669119675384194,0.2342053121290522,0.17629850772831224,4.360560259048986,12,17.065884943336236,17.065884943336236,0,466823.1176742338,1.0806114892546699,1.816827362675859,2.3450191894804493
Indianapolis | IN,867125,2,1,867125,4564.338442740099,0.11201108532000001,0.14424630727350973,0.008511330303395868,1,NA,NA,NA,0,2,0,184897.57317073172,1.7791427e-4,2.4605165e-4,2,1,7,0.6037272054235044,79.97208443321536,0.22753086060779573,13.088584629355044,11,13.02294691860174,7.3168443725411665,0,929968.2800081216,2.1527091739284,6.762650395713046,22.257276339473076
Seattle | WA,744955,2,1,744955,400.03074344579744,0.208334772,0.14424630727350973,0,3,NA,NA,NA,1,0,73668.44,0,0,0,0,0,1,2.22995272500223e-5,0,0.07601908839532602,0.5984368553827117,7,48.461821441055854,42.87228390354986,0,1245.8070208605127,0.002883819008028332,0,0
Denver | CO,716492,7,3,1563294,9162.960584688917,1.08153746664,0.5048620754572841,0.007829545401629731,5,NA,NA,NA,4,0,33110.7,0,0,0,0,0,3,9.699616414006697e-5,3.666300404414037e-7,0.01920524049973326,0.03374303329370176,12,98.49950878962912,57.19530277804451,0,94526.25671303806,0.21881126956447478,0.47507166263824,1.1014514569429117
Washington | D.C.,702455,1,3,814806,30094.83111347182,0.356136142956,0.07212315363675487,0.07617577548651053,3,NA,NA,NA,11,6,31477.32,15729207,0.02988959736,0.92496871891,6,1,7,0.16644213794657484,4.857346126965446,0.11419929302829684,2.4827808449046493,13,6.551598800542401,6.551598800542401,0,2516372.252324417,5.824948817125606,2.0863301570007455,4.850442527886303
Boston | MA,694583,3,2,880460,1070.3960063049037,2.314168647378,0.2163694609102646,9.509103268140373e-5,1,NA,NA,NA,2,0,13816.82,0,0,0,0,0,6,0.02695842611173727,0.1384105541469329,0.08865491931715094,1.2925708105862843,12,106.37416970930072,80.45524658889198,0,49753.778011251496,0.11517104041600518,0,0
El Paso | TX,682669,1,3,1327499,85815.37671441374,7.7191328021124,0.07212315363675487,1.9352775655598795,11,NA,NA,NA,5,3,98755.37,2556494.62,0.00527307613,0.0076086741,2,2,8,0.02575395579826521,0.007069508849019119,0.02013007889756725,0.013840382499058496,12,12.892025191873163,12.892025191873163,0,1420184.7978240785,3.2874721736991335,6.363155631058139,11.984682060506694
Detroit | MI,672662,1,18,5721746,683735.9149253716,352.430352847517,0.504862075457284,3.9001461776615907,2,NA,NA,NA,131,94,2273115.1252943,193344500.2212556,0.24837967715,21.09156636505,67,3,10,0.2587792074691759,13.769700083744905,0.12137325148794147,3.4488171045693856,13,337.730228683616,337.730228683616,0,23618040.73365952,54.67151305108973,6.073800528437169,10.720460662098203
Nashville | TN,669053,1,1,669053,30387.610685341493,6.5848554187776,0.07212315363675487,0.0029474657167227656,4,NA,NA,NA,7,3,2339916.25,9957107,0.00941810008,1.3694099216,3,2,8,0.07436000487669338,0.712987458906216,0.08923391967065308,1.0986791292015796,13,14.564655652801003,14.564655652801003,0,893204.4829889989,2.0676076013125946,0.5998476675228326,1.1735775195647105
Portland | OR,653115,1,1,653115,280.7525689646151,0.09700086720000001,0.07212315363675487,0,4,NA,NA,NA,1,0,55954.44,0,0,0,0,0,0,0,0,0.00445294719134479,0.0017150785197657158,4,40.923236324314225,40.923236324314225,0,19.63243456334124,4.544555217591357e-5,0,0
Memphis | TN,650618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oklahoma City | OK,649021,4,1,649021,35573.82352065375,0.9195428360376,0.28849261454701947,2.0955626039254196,4,NA,NA,NA,0,1,0,362826,0.00112805218,0.00164665335,1,1,9,0.31193824840267564,8.649433772106752,0.049251351232654325,10.683729789675928,12,193.43425356978057,61.70339761545538,0,203869.50485463295,0.47192120722760145,7.680801902305234,13.152823923039305
Las Vegas | NV,644644,1,9,4764101,424276.5894653951,87.0252118092348,0.2163694609102646,0.5225322419056702,15,NA,NA,NA,77,28,9177088.689888999,127934520.1515264,0.32122232178,1.2822243584800002,17,8,9,0.01250953800409779,0.007010090169847874,0.00970098975089332,0.005279635140166043,13,40.76032677286326,40.76032677286326,0,3264580.9178454624,7.5569172002470335,1.3063311194602472,2.1606152292335703
Louisville | KY,620118,1,8,2598305,236070.4658589782,11.709766142154,0.07212315363675487,0.26867449914088504,4,NA,NA,NA,41,82,4033186.141692,338020952.4518969,0.7255192514200001,13.36088850075,49,6,8,0.1579703524741844,3.966572262009535,0.1117169116757211,2.1215780008427614,13,7.9064482327707655,7.9064482327707655,0,15218639.79160209,35.22841176239635,2.7319445098633697,6.39902175025375
Baltimore | MD,602495,3,6,877229,71248.27780179324,4.13542382455548,0.2163694609102646,0.20753862354216826,3,NA,NA,NA,12,15,3888532,54159775.079,0.09772792997,3.9425650815599997,14,1,9,0.17357461210003128,4.92837336009223,0.08983643721301295,1.4165566072472717,13,56.261979146097865,32.698545229091906,0,4213678.265651062,9.753906722894394,1.6248940854597174,3.678234347120065
Milwaukee | WI,592025,1,7,1186530,176351.52567197644,6.679331574447762,0.07212315363675487,2.659052459773342,2,NA,NA,NA,88,48,1234261.0152943,83085321.80852039,0.09998781974,9.93110262861,39,2,10,0.25465477322724095,14.100944182462511,0.11823963576287418,3.4900424194835273,13,397.40588559965704,397.40588559965704,0,11021757.760123251,25.513385298288505,5.341059318299295,8.388919073351714
Albuquerque | NM,560218,1,2,644830,44326.36690044587,2.2867333015176,0.07212315363675487,1.4184974744230172,7,NA,NA,NA,4,0,57105.06,0,0,0,0,0,7,0.03894156524839323,0.008322073802714854,0.016245734813416856,0.0049590080218958445,12,12.85918060965946,12.85918060965946,0,360187.08067155257,0.8337682580801233,0.7432659366187404,1.5852491654019352
Tucson | AZ,545975,2,17,11957517,455311.10866429145,90.22444373986679,0.28849261454701947,0.6017787675512273,15,NA,NA,NA,80,30,10749467.069889,131388350.1515264,0.32380018599,1.285525236,19,10,9,0.011874069876627388,0.006597354733201341,0.010190091328079458,0.005709164704073399,13,374.0827797525057,295.8610719247759,0,3479077.7826638795,8.053438832866002,1.3097967440159746,2.160856817972264
Fresno | CA,530093,2,1,530093,8321.496086379739,4.89028071108,0.14424630727350973,0.009396290064493707,5,NA,NA,NA,25,0,5032127.6,0,0,0,0,0,3,9.101000597333279e-5,2.3684598619811328e-7,0.003846775041210869,6.709589125926865e-4,10,41.09673145331704,35.369050008902136,0,11819.739668254788,0.027360569778869546,0,0
Mesa | AZ,508958,5,17,11957517,486626.69940193836,93.2087331461388,0.5048620754572841,0.8445801445387106,15,NA,NA,NA,85,30,10897412.509889,131388350.1515264,0.32380018599,1.285525236,19,10,10,0.011151347604773274,0.006155942458532974,0.010362304620279695,0.006144310094886882,13,233.51892879268752,103.33721430899999,0,3689220.6866218303,8.539881829805946,1.2457643253304305,2.1080305698899062
Sacramento | CA,508529,1,12,7590307,67101.44913463184,41.7270094575,0.07212315363675487,7.042746436533231,5,NA,NA,NA,144,13,16675784.7348393,1560211.4308335704,0.00294504898,0.00764274279,9,3,10,0.09463282628668876,0.48517415841211675,0.043546463905138555,0.19728796368561718,13,0.6418243050960254,0.6418243050960254,0,2262776.349500781,5.237919949351398,0.4160511008463834,1.001613940778045
